id,name,product,colour,quantity
8388,Dan,card,pink,43
8389,Bob,card,white,85
8390,Alice,pen,blue,64
8391,Harriet,eraser,purple,3
8392,Bob,paper,pink,44
8393,Eve,eraser,blue,62
8394,Dan,paper,orange,100
8395,Ger,paint,purple,4
8396,Ger,eraser,black,79
8397,Eve,paint,black,63
8398,Alice,pen,orange,97
8399,Harriet,paper,pink,37
8400,Alice,pen,purple,93
8401,Dan,pen,orange,46
8402,Alice,card,white,4
8403,Eve,card,black,54
8404,Carol,card,green,18
8405,Dan,pencil,pink,68
8406,Bob,pencil,orange,49
8407,Dan,eraser,orange,56
8408,Dan,pencil,purple,62
8409,Carol,pencil,pink,51
8410,Ger,eraser,orange,42
8411,Dan,pencil,green,61
8412,Dan,card,black,66
8413,Harriet,pencil,purple,25
8414,Harriet,pencil,green,67
8415,Dan,paint,pink,27
8416,Carol,card,red,20
8417,Ger,pen,green,2
8418,Harriet,eraser,orange,36
8419,Dan,paper,green,22
8420,Dan,pencil,green,71
8421,Bob,paint,blue,91
8422,Dan,card,purple,65
8423,Ger,pencil,green,41
8424,Dan,paper,orange,51
8425,Harriet,paper,red,68
8426,Dan,pencil,pink,54
8427,Carol,paint,pink,39
8428,Ger,paper,pink,17
8429,Ger,eraser,orange,78
8430,Carol,paper,red,58
8431,Ger,paper,blue,40
8432,Ger,pencil,red,38
8433,Eve,paint,blue,13
8434,Alice,pencil,green,9
8435,Ger,paint,black,46
8436,Alice,pencil,green,18
8437,Ger,eraser,red,51
8438,Fred,eraser,purple,45
8439,Dan,card,pink,13
8440,Fred,paint,black,61
8441,Harriet,paint,black,35
8442,Ger,pencil,pink,77
8443,Dan,card,black,57
8444,Carol,pencil,orange,51
8445,Dan,paint,red,61
8446,Ger,paper,orange,85
8447,Fred,card,purple,77
8448,Dan,eraser,black,71
8449,Bob,paint,green,30
8450,Harriet,paint,green,69
8451,Harriet,eraser,green,8
8452,Dan,pencil,blue,54
8453,Harriet,card,pink,63
8454,Eve,eraser,pink,48
8455,Eve,paper,red,100
8456,Carol,card,blue,44
8457,Alice,pencil,green,39
8458,Fred,eraser,white,51
8459,Eve,paint,orange,53
8460,Carol,pencil,blue,81
8461,Bob,paint,red,32
8462,Bob,pencil,blue,35
8463,Harriet,paint,red,5
8464,Eve,pencil,purple,15
8465,Bob,pen,red,70
8466,Carol,card,purple,83
8467,Dan,card,red,39
8468,Harriet,paint,pink,12
8469,Fred,paint,blue,94
8470,Alice,pencil,green,78
8471,Alice,card,green,31
8472,Harriet,pen,red,95
8473,Bob,pen,purple,25
8474,Alice,paint,green,32
8475,Fred,paint,pink,23
8476,Bob,pencil,blue,87
8477,Carol,paper,blue,66
8478,Harriet,eraser,red,52
8479,Carol,pencil,black,78
8480,Alice,card,black,100
8481,Ger,paint,purple,10
8482,Eve,eraser,pink,87
8483,Bob,paper,orange,85
8484,Alice,pen,white,77
8485,Eve,paint,green,88
8486,Eve,paint,green,43
8487,Alice,card,black,41
8488,Alice,card,pink,85
8489,Ger,paper,green,6
8490,Carol,eraser,green,22
8491,Fred,paper,purple,85
8492,Eve,pen,orange,65
8493,Bob,pen,purple,85
8494,Carol,pencil,black,58
8495,Eve,paint,purple,24
8496,Harriet,paint,orange,13
8497,Eve,eraser,purple,98
8498,Ger,paper,blue,26
8499,Fred,pencil,green,70
8500,Dan,card,purple,82
8501,Bob,pen,orange,79
8502,Ger,card,pink,99
8503,Alice,paint,blue,9
8504,Eve,paint,red,77
8505,Ger,card,purple,100
8506,Alice,pencil,red,58
8507,Dan,paper,orange,47
8508,Ger,eraser,white,43
8509,Ger,pen,green,69
8510,Fred,pencil,blue,65
8511,Harriet,paper,orange,3
8512,Carol,pencil,blue,23
8513,Ger,card,pink,19
8514,Ger,card,purple,15
8515,Eve,paint,green,87
8516,Fred,pencil,red,9
8517,Eve,pen,blue,69
8518,Fred,paper,blue,58
8519,Carol,paint,purple,65
8520,Eve,paper,white,28
8521,Alice,pencil,black,37
8522,Bob,paper,purple,71
8523,Carol,card,black,11
8524,Fred,pencil,purple,91
8525,Dan,eraser,red,37
8526,Carol,pencil,blue,27
8527,Alice,paper,red,78
8528,Carol,paper,purple,15
8529,Alice,pen,purple,70
8530,Harriet,paper,black,47
8531,Carol,paper,black,50
8532,Fred,paper,black,37
8533,Ger,card,red,23
8534,Carol,pen,purple,47
8535,Alice,paint,black,81
8536,Fred,paint,white,92
8537,Eve,paint,blue,4
8538,Bob,pen,pink,87
8539,Carol,paper,white,46
8540,Eve,card,red,46
8541,Ger,paper,green,40
8542,Dan,pencil,green,92
8543,Alice,pen,white,80
8544,Dan,card,red,32
8545,Alice,paint,green,93
8546,Eve,eraser,green,61
8547,Dan,eraser,red,26
8548,Alice,card,black,21
8549,Carol,paper,white,55
8550,Fred,pen,orange,39
8551,Alice,eraser,white,78
8552,Bob,paper,pink,92
8553,Carol,paint,purple,37
8554,Eve,paint,blue,53
8555,Carol,paper,orange,84
8556,Carol,card,red,41
8557,Ger,paper,black,15
8558,Carol,pencil,white,79
8559,Dan,paint,black,74
8560,Carol,pencil,blue,83
8561,Carol,pencil,white,10
8562,Dan,pencil,red,61
8563,Harriet,eraser,pink,19
8564,Ger,paint,orange,72
8565,Bob,paint,purple,94
8566,Ger,pen,white,75
8567,Ger,paper,red,8
8568,Eve,pen,red,68
8569,Alice,paint,white,96
8570,Harriet,paint,red,69
8571,Ger,pen,purple,69
8572,Fred,paper,green,11
8573,Ger,pencil,pink,63
8574,Carol,pencil,purple,24
8575,Harriet,pencil,pink,78
8576,Eve,pencil,green,39
8577,Bob,eraser,purple,17
8578,Dan,eraser,blue,85
8579,Harriet,pencil,black,86
8580,Ger,pencil,pink,10
8581,Harriet,eraser,blue,67
8582,Ger,pen,pink,40
8583,Dan,pencil,white,88
8584,Dan,eraser,orange,90
8585,Carol,pen,purple,83
8586,Bob,pen,orange,26
8587,Alice,pencil,orange,69
8588,Eve,paper,red,43
8589,Fred,pencil,white,4
8590,Dan,pencil,blue,8
8591,Alice,eraser,green,86
8592,Dan,pencil,purple,50
8593,Fred,card,orange,85
8594,Eve,eraser,purple,12
8595,Alice,paint,black,48
8596,Dan,eraser,white,17
8597,Ger,card,green,81
8598,Harriet,paper,green,35
8599,Ger,paint,blue,49
8600,Carol,eraser,red,42
8601,Dan,paint,blue,93
8602,Dan,paper,blue,10
8603,Fred,pen,white,9
8604,Ger,paint,purple,83
8605,Bob,card,pink,30
8606,Alice,paper,green,90
8607,Ger,pencil,red,58
8608,Carol,pencil,black,83
8609,Harriet,card,black,64
8610,Carol,paint,purple,71
8611,Ger,paper,orange,95
8612,Alice,card,pink,43
8613,Alice,card,white,24
8614,Harriet,eraser,black,82
8615,Carol,eraser,red,60
8616,Ger,paint,pink,62
8617,Bob,paper,blue,54
8618,Eve,eraser,white,8
8619,Eve,paper,blue,70
8620,Fred,pencil,pink,82
8621,Eve,eraser,orange,6
8622,Dan,pen,blue,83
8623,Harriet,paint,pink,59
8624,Bob,paint,red,60
8625,Alice,card,red,50
8626,Fred,pen,red,25
8627,Eve,paint,purple,17
8628,Bob,pen,blue,94
8629,Bob,pen,orange,42
8630,Fred,pencil,green,95
8631,Dan,card,black,80
8632,Alice,paper,orange,2
8633,Alice,card,orange,68
8634,Carol,eraser,black,88
8635,Dan,eraser,purple,74
8636,Eve,eraser,orange,78
8637,Fred,pen,blue,95
8638,Carol,paint,red,43
8639,Alice,eraser,blue,81
8640,Carol,pen,white,49
8641,Fred,pen,blue,65
8642,Eve,paper,black,79
8643,Harriet,pencil,pink,92
8644,Alice,paper,orange,72
8645,Ger,pen,purple,13
8646,Harriet,card,blue,63
8647,Ger,eraser,black,77
8648,Eve,card,pink,73
8649,Harriet,eraser,purple,1
8650,Carol,paper,blue,60
8651,Fred,paper,orange,80
8652,Harriet,eraser,red,88
8653,Bob,paint,purple,9
8654,Dan,paint,pink,65
8655,Harriet,card,pink,79
8656,Alice,card,pink,17
8657,Fred,pen,red,11
8658,Fred,paper,purple,26
8659,Alice,pencil,green,44
8660,Alice,paper,orange,6
8661,Fred,pencil,orange,8
8662,Harriet,paper,orange,19
8663,Fred,eraser,orange,97
8664,Bob,pen,white,26
8665,Alice,eraser,orange,23
8666,Carol,paint,black,14
8667,Harriet,pencil,green,78
8668,Fred,paper,blue,24
8669,Ger,paper,black,55
8670,Harriet,eraser,pink,15
8671,Dan,card,red,50
8672,Fred,paper,purple,57
8673,Bob,eraser,pink,10
8674,Eve,card,orange,62
8675,Ger,pencil,white,32
8676,Dan,pencil,green,6
8677,Harriet,eraser,green,60
8678,Dan,card,red,23
8679,Alice,paper,purple,79
8680,Eve,card,black,92
8681,Carol,paint,black,84
8682,Alice,pencil,black,32
8683,Fred,card,white,13
8684,Eve,paint,green,25
8685,Eve,card,red,76
8686,Ger,card,blue,75
8687,Harriet,pen,pink,81
8688,Harriet,pencil,pink,31
8689,Harriet,eraser,green,16
8690,Alice,eraser,pink,10
8691,Alice,pencil,white,64
8692,Ger,paper,black,24
8693,Fred,paper,orange,41
8694,Bob,pen,black,63
8695,Eve,eraser,black,94
8696,Fred,pen,red,83
8697,Carol,pen,purple,33
8698,Harriet,eraser,green,91
8699,Dan,paint,pink,20
8700,Harriet,paint,orange,56
8701,Bob,card,white,24
8702,Harriet,eraser,black,31
8703,Ger,paper,red,96
8704,Fred,paint,white,87
8705,Bob,eraser,white,81
8706,Carol,pencil,black,86
8707,Carol,card,purple,13
8708,Harriet,card,white,66
8709,Dan,pencil,orange,87
8710,Carol,paper,pink,54
8711,Fred,card,green,82
8712,Alice,card,pink,4
8713,Dan,pencil,purple,17
8714,Eve,paint,pink,81
8715,Fred,card,blue,50
8716,Bob,paint,green,99
8717,Carol,paper,blue,2
8718,Bob,paper,black,15
8719,Ger,pencil,red,72
8720,Ger,paint,red,5
8721,Ger,paper,black,100
8722,Bob,pen,purple,35
8723,Dan,eraser,green,56
8724,Harriet,pen,red,37
8725,Alice,card,blue,99
8726,Bob,pen,purple,26
8727,Bob,paper,orange,52
8728,Dan,eraser,green,84
8729,Dan,paint,red,43
8730,Ger,pen,red,74
8731,Bob,pen,green,88
8732,Eve,pencil,red,66
8733,Harriet,paper,white,75
8734,Harriet,paint,red,11
8735,Carol,paper,green,13
8736,Fred,pen,black,41
8737,Ger,eraser,orange,97
8738,Harriet,card,orange,76
8739,Harriet,paper,black,70
8740,Carol,pen,green,53
8741,Carol,pencil,orange,13
8742,Carol,card,purple,23
8743,Dan,pen,orange,1
8744,Eve,card,green,97
8745,Alice,pencil,pink,85
8746,Eve,paint,orange,2
8747,Alice,card,pink,29
8748,Bob,paint,blue,61
8749,Eve,pen,pink,24
8750,Fred,pen,red,58
8751,Dan,paper,pink,64
8752,Carol,pencil,pink,36
8753,Harriet,paint,green,98
8754,Dan,eraser,purple,61
8755,Dan,pencil,green,39
8756,Dan,eraser,red,61
8757,Carol,card,green,1
8758,Harriet,card,blue,63
8759,Eve,card,orange,52
8760,Carol,card,pink,83
8761,Carol,paper,purple,54
8762,Fred,eraser,white,95
8763,Harriet,paper,green,55
8764,Alice,paint,pink,88
8765,Dan,paper,white,40
8766,Alice,paint,black,59
8767,Bob,paper,green,9
8768,Eve,pencil,pink,15
8769,Carol,paper,blue,22
8770,Dan,eraser,black,65
8771,Fred,paint,orange,29
8772,Fred,card,white,71
8773,Dan,pencil,white,67
8774,Bob,paper,red,25
8775,Bob,pen,purple,31
8776,Bob,eraser,pink,47
8777,Ger,paper,black,70
8778,Alice,pen,black,40
8779,Ger,paper,white,63
8780,Harriet,paper,white,52
8781,Harriet,card,purple,73
8782,Fred,eraser,orange,91
8783,Alice,paper,orange,85
8784,Fred,eraser,black,64
8785,Bob,pen,black,8
8786,Alice,paint,orange,41
8787,Bob,pen,orange,20
8788,Bob,card,white,79
8789,Eve,paper,red,67
8790,Eve,eraser,blue,26
8791,Ger,paper,blue,48
8792,Fred,pen,orange,4
8793,Harriet,paint,pink,60
8794,Fred,paper,pink,85
8795,Bob,pen,black,35
8796,Fred,card,green,65
8797,Bob,card,black,16
8798,Alice,paper,green,83
8799,Fred,paper,green,33
8800,Fred,paint,white,19
8801,Eve,paper,white,47
8802,Bob,pencil,pink,59
8803,Harriet,eraser,white,32
8804,Fred,pen,orange,46
8805,Ger,paint,blue,68
8806,Dan,card,blue,38
8807,Bob,pen,blue,53
8808,Eve,card,white,23
8809,Alice,pencil,black,51
8810,Fred,card,purple,16
8811,Alice,card,black,89
8812,Dan,eraser,white,24
8813,Eve,paper,purple,21
8814,Carol,paper,red,44
8815,Dan,paper,blue,22
8816,Carol,eraser,black,22
8817,Harriet,card,black,27
8818,Carol,paper,red,61
8819,Fred,card,purple,68
8820,Ger,paper,blue,61
8821,Harriet,paint,orange,66
8822,Ger,paint,blue,66
8823,Ger,paint,red,43
8824,Bob,eraser,blue,24
8825,Carol,paper,red,19
8826,Bob,card,purple,7
8827,Eve,pen,blue,81
8828,Ger,eraser,white,36
8829,Ger,paper,white,19
8830,Ger,pencil,purple,9
8831,Harriet,card,orange,89
8832,Alice,card,blue,8
8833,Carol,card,red,67
8834,Alice,pen,black,69
8835,Eve,card,purple,34
8836,Fred,paint,pink,43
8837,Eve,paper,orange,60
8838,Dan,eraser,purple,8
8839,Ger,pen,white,64
8840,Eve,eraser,blue,38
8841,Carol,pencil,orange,95
8842,Carol,pen,pink,49
8843,Ger,paper,pink,80
8844,Eve,paper,green,77
8845,Ger,pencil,black,14
8846,Carol,card,black,70
8847,Dan,pen,black,65
8848,Harriet,paint,orange,41
8849,Ger,pen,pink,24
8850,Fred,paint,white,76
8851,Eve,pencil,purple,99
8852,Dan,card,blue,87
8853,Bob,paint,purple,48
8854,Harriet,paper,black,82
8855,Bob,paint,red,82
8856,Harriet,paper,blue,24
8857,Eve,card,green,29
8858,Dan,paint,green,94
8859,Bob,card,orange,90
8860,Bob,pencil,pink,45
8861,Carol,card,white,2
8862,Alice,eraser,black,58
8863,Bob,eraser,purple,91
8864,Ger,paper,black,99
8865,Harriet,eraser,white,53
8866,Eve,pen,purple,81
8867,Carol,card,orange,40
8868,Dan,paper,pink,27
8869,Harriet,pen,white,80
8870,Carol,paint,orange,32
8871,Ger,card,orange,77
8872,Harriet,pen,blue,65
8873,Bob,paint,red,97
8874,Fred,paper,black,12
8875,Dan,paper,pink,27
8876,Eve,pen,pink,64
8877,Eve,paper,pink,11
8878,Harriet,pen,pink,77
8879,Fred,pencil,green,48
8880,Eve,card,orange,78
8881,Bob,pencil,white,83
8882,Bob,pen,pink,23
8883,Ger,pencil,black,48
8884,Bob,pen,green,18
8885,Fred,card,pink,58
8886,Fred,pencil,white,24
8887,Dan,paint,white,88
8888,Dan,pen,blue,9
8889,Fred,paint,white,5
8890,Ger,paper,blue,58
8891,Alice,pencil,pink,57
8892,Harriet,paper,black,45
8893,Fred,paper,purple,81
8894,Dan,paper,orange,62
8895,Fred,pen,red,38
8896,Bob,paper,blue,36
8897,Eve,paper,blue,70
8898,Bob,pen,orange,33
8899,Bob,pen,black,87
8900,Carol,pen,white,89
8901,Bob,paper,black,42
8902,Bob,card,white,27
8903,Alice,card,red,36
8904,Bob,pencil,white,40
8905,Eve,paper,white,14
8906,Harriet,eraser,green,34
8907,Bob,paint,purple,7
8908,Eve,pencil,black,83
8909,Carol,card,orange,66
8910,Dan,card,white,40
8911,Eve,pencil,black,31
8912,Ger,eraser,pink,96
8913,Fred,card,pink,57
8914,Harriet,pencil,purple,17
8915,Harriet,pencil,red,52
8916,Bob,pencil,white,50
8917,Bob,pencil,orange,23
8918,Eve,pencil,black,84
8919,Fred,paint,purple,89
8920,Eve,pencil,white,51
8921,Harriet,card,blue,39
8922,Dan,paper,pink,33
8923,Alice,eraser,white,32
8924,Ger,card,blue,38
8925,Ger,card,red,37
8926,Bob,paper,black,83
8927,Alice,pencil,blue,39
8928,Eve,pen,pink,80
8929,Dan,eraser,red,55
8930,Dan,pen,black,80
8931,Alice,pen,orange,17
8932,Harriet,paper,purple,86
8933,Dan,paint,orange,90
8934,Alice,pen,purple,43
8935,Bob,paper,pink,56
8936,Fred,eraser,pink,100
8937,Bob,pencil,red,25
8938,Bob,pencil,orange,99
8939,Dan,paint,pink,62
8940,Dan,eraser,blue,87
8941,Ger,pencil,black,74
8942,Alice,eraser,pink,15
8943,Fred,pencil,orange,40
8944,Fred,pen,black,5
8945,Carol,pen,purple,100
8946,Carol,paint,purple,26
8947,Ger,eraser,green,20
8948,Harriet,paper,blue,62
8949,Carol,card,green,34
8950,Bob,card,red,3
8951,Fred,pencil,red,17
8952,Harriet,pencil,purple,43
8953,Dan,paint,red,86
8954,Fred,eraser,white,92
8955,Ger,paper,white,87
8956,Harriet,eraser,blue,44
8957,Dan,pencil,red,44
8958,Alice,card,black,35
8959,Carol,pen,red,46
8960,Harriet,card,purple,75
8961,Alice,paper,blue,60
8962,Dan,card,orange,42
8963,Alice,pen,red,67
8964,Fred,paint,purple,19
8965,Eve,pencil,white,88
8966,Fred,paint,purple,49
8967,Bob,paint,blue,98
8968,Ger,paper,purple,28
8969,Fred,paper,red,41
8970,Ger,card,black,14
8971,Bob,card,purple,63
8972,Eve,eraser,blue,42
8973,Alice,card,blue,6
8974,Dan,pen,black,49
8975,Bob,card,pink,35
8976,Carol,paint,purple,69
8977,Carol,pencil,red,35
8978,Ger,pencil,pink,83
8979,Alice,pencil,pink,39
8980,Fred,paint,red,29
8981,Carol,pencil,pink,64
8982,Alice,pen,orange,30
8983,Fred,eraser,black,24
8984,Ger,paint,white,35
8985,Fred,paper,red,68
8986,Ger,pencil,purple,41
8987,Alice,card,orange,99
8988,Ger,pencil,red,93
8989,Harriet,pencil,blue,61
8990,Carol,pencil,orange,82
8991,Alice,paint,white,29
8992,Dan,paper,orange,81
8993,Eve,pen,red,69
8994,Bob,paint,purple,7
8995,Alice,eraser,blue,96
8996,Eve,pen,orange,61
8997,Dan,pencil,green,15
8998,Eve,paper,pink,85
8999,Bob,eraser,white,16
9000,Alice,card,white,77
9001,Dan,eraser,pink,5
9002,Carol,pen,black,73
9003,Dan,card,pink,68
9004,Eve,paper,orange,26
9005,Bob,pencil,black,7
9006,Eve,pencil,white,39
9007,Carol,card,red,67
9008,Eve,pencil,green,83
9009,Harriet,paint,blue,85
9010,Alice,pen,blue,96
9011,Carol,card,purple,18
9012,Alice,card,green,24
9013,Dan,pen,pink,27
9014,Alice,paint,white,34
9015,Eve,paint,purple,97
9016,Dan,card,black,30
9017,Eve,card,pink,9
9018,Dan,eraser,purple,84
9019,Carol,pen,white,78
9020,Dan,pencil,pink,89
9021,Eve,paper,black,22
9022,Carol,paint,orange,48
9023,Bob,paper,pink,21
9024,Dan,paint,orange,86
9025,Carol,eraser,white,38
9026,Ger,pencil,red,82
9027,Eve,eraser,green,52
9028,Alice,paper,white,1
9029,Ger,pen,green,2
9030,Carol,paint,pink,43
9031,Dan,pencil,black,16
9032,Harriet,pen,orange,47
9033,Alice,pen,white,80
9034,Bob,paint,pink,12
9035,Harriet,card,blue,84
9036,Fred,card,black,47
9037,Harriet,paint,orange,50
9038,Carol,paper,blue,69
9039,Alice,paper,green,13
9040,Bob,paper,blue,97
9041,Dan,pen,purple,7
9042,Harriet,card,red,2
9043,Alice,card,purple,62
9044,Ger,pencil,red,74
9045,Dan,paper,green,13
9046,Bob,pen,green,4
9047,Carol,card,pink,87
9048,Ger,paint,white,55
9049,Carol,eraser,red,11
9050,Ger,card,blue,53
9051,Dan,pencil,orange,86
9052,Dan,pen,white,87
9053,Bob,paper,purple,89
9054,Dan,paper,purple,88
9055,Fred,paper,green,43
9056,Bob,pencil,green,96
9057,Carol,pencil,orange,61
9058,Harriet,eraser,white,20
9059,Harriet,pencil,black,89
9060,Ger,pencil,black,59
9061,Dan,paint,red,47
9062,Alice,pen,blue,9
9063,Carol,pencil,red,19
9064,Carol,pencil,red,36
9065,Harriet,pen,purple,60
9066,Ger,pen,white,91
9067,Harriet,pencil,red,23
9068,Dan,pencil,green,24
9069,Eve,paint,pink,56
9070,Dan,eraser,green,99
9071,Bob,eraser,red,41
9072,Bob,pen,pink,37
9073,Fred,paint,purple,92
9074,Alice,paint,purple,93
9075,Bob,pencil,orange,5
9076,Fred,pen,green,5
9077,Bob,card,pink,14
9078,Alice,card,red,60
9079,Dan,pencil,white,55
9080,Bob,paint,blue,16
9081,Ger,paper,purple,35
9082,Ger,pen,red,69
9083,Fred,eraser,blue,92
9084,Dan,pencil,white,62
9085,Bob,pencil,blue,91
9086,Fred,eraser,pink,37
9087,Dan,pencil,red,15
9088,Dan,pen,orange,42
9089,Fred,card,blue,7
9090,Dan,pencil,pink,6
9091,Fred,paint,black,58
9092,Eve,card,orange,59
9093,Eve,paint,pink,7
9094,Carol,paper,orange,62
9095,Eve,paint,red,32
9096,Alice,paper,green,74
9097,Fred,paint,blue,78
9098,Dan,paint,red,93
9099,Fred,eraser,purple,32
9100,Fred,eraser,red,62
9101,Fred,pen,orange,19
9102,Carol,paper,black,16
9103,Dan,pencil,white,23
9104,Bob,pencil,white,19
9105,Carol,paper,pink,73
9106,Alice,card,pink,46
9107,Bob,pen,green,73
9108,Alice,card,white,77
9109,Ger,pencil,red,56
9110,Harriet,eraser,white,94
9111,Ger,pencil,pink,90
9112,Harriet,card,orange,9
9113,Dan,pen,green,12
9114,Carol,pencil,pink,59
9115,Harriet,pen,red,75
9116,Eve,pencil,red,72
9117,Eve,paper,purple,19
9118,Fred,eraser,purple,79
9119,Dan,pen,purple,74
9120,Harriet,paper,orange,64
9121,Bob,card,blue,9
9122,Alice,pen,pink,98
9123,Alice,paper,pink,42
9124,Bob,pen,white,89
9125,Ger,paint,orange,68
9126,Fred,pen,black,12
9127,Eve,pencil,pink,65
9128,Eve,pencil,red,89
9129,Fred,paper,red,76
9130,Dan,paint,black,88
9131,Alice,eraser,white,20
9132,Fred,pencil,black,22
9133,Carol,paint,white,36
9134,Ger,pencil,green,32
9135,Carol,pencil,green,54
9136,Eve,card,black,10
9137,Harriet,paint,blue,22
9138,Carol,pen,purple,52
9139,Alice,card,pink,34
9140,Dan,paper,orange,86
9141,Carol,paper,red,71
9142,Dan,pencil,green,64
9143,Alice,paint,red,60
9144,Bob,paint,white,84
9145,Dan,eraser,red,32
9146,Eve,card,white,20
9147,Bob,eraser,pink,53
9148,Ger,paper,orange,87
9149,Fred,paint,orange,15
9150,Bob,eraser,green,59
9151,Fred,pen,purple,60
9152,Fred,eraser,black,52
9153,Harriet,pen,blue,64
9154,Carol,pencil,red,80
9155,Fred,eraser,purple,16
9156,Ger,paint,blue,62
9157,Carol,pen,white,64
9158,Ger,pen,purple,27
9159,Carol,eraser,pink,51
9160,Alice,card,red,92
9161,Carol,paint,blue,10
9162,Eve,pen,green,44
9163,Ger,paint,black,83
9164,Eve,paper,pink,83
9165,Bob,pencil,blue,54
9166,Alice,paper,orange,1
9167,Eve,paint,blue,74
9168,Harriet,eraser,orange,19
9169,Carol,eraser,orange,80
9170,Fred,paint,orange,73
9171,Alice,eraser,black,46
9172,Carol,card,red,44
9173,Carol,pen,pink,34
9174,Alice,pen,blue,50
9175,Harriet,card,black,71
9176,Dan,paint,blue,56
9177,Bob,paper,purple,68
9178,Bob,paint,pink,5
9179,Ger,pen,pink,53
9180,Fred,pencil,orange,75
9181,Ger,paper,purple,10
9182,Ger,paint,black,87
9183,Ger,pen,purple,59
9184,Harriet,pencil,green,77
9185,Alice,paint,purple,64
9186,Dan,eraser,red,38
9187,Carol,paper,white,83
9188,Bob,pencil,black,15
9189,Ger,card,orange,97
9190,Alice,eraser,white,97
9191,Ger,eraser,pink,5
9192,Ger,eraser,pink,50
9193,Bob,eraser,black,47
9194,Alice,pen,orange,84
9195,Eve,paper,blue,92
9196,Eve,pencil,red,5
9197,Eve,card,pink,7
9198,Fred,card,blue,92
9199,Ger,pencil,green,85
9200,Harriet,card,orange,28
9201,Bob,pencil,orange,18
9202,Bob,card,green,78
9203,Bob,pencil,black,95
9204,Harriet,pencil,pink,34
9205,Carol,paper,green,17
9206,Harriet,pen,purple,14
9207,Carol,pen,green,45
9208,Harriet,pen,green,47
9209,Ger,eraser,black,38
9210,Alice,pencil,red,15
9211,Harriet,card,purple,41
9212,Fred,card,orange,7
9213,Fred,paper,green,91
9214,Bob,card,pink,81
9215,Alice,eraser,red,6
9216,Eve,paper,white,27
9217,Dan,card,green,44
9218,Carol,pencil,blue,7
9219,Harriet,card,white,70
9220,Eve,pencil,red,46
9221,Dan,pen,blue,70
9222,Dan,pencil,blue,35
9223,Carol,card,purple,26
9224,Harriet,paint,purple,24
9225,Alice,paper,purple,13
9226,Dan,paint,orange,94
9227,Ger,pencil,red,85
9228,Fred,eraser,black,88
9229,Dan,eraser,white,50
9230,Eve,card,orange,93
9231,Harriet,pen,blue,84
9232,Carol,pencil,pink,82
9233,Ger,eraser,purple,75
9234,Alice,paper,blue,52
9235,Fred,card,pink,93
9236,Bob,eraser,green,79
9237,Carol,pen,black,53
9238,Alice,paper,green,67
9239,Fred,pencil,green,93
9240,Carol,paint,white,31
9241,Bob,pen,blue,93
9242,Harriet,eraser,orange,42
9243,Harriet,pencil,red,90
9244,Harriet,paint,red,23
9245,Eve,pen,pink,2
9246,Alice,pen,pink,96
9247,Carol,pen,purple,48
9248,Eve,eraser,orange,34
9249,Fred,eraser,red,14
9250,Ger,paint,black,37
9251,Alice,eraser,green,2
9252,Bob,paper,pink,99
9253,Dan,pencil,blue,52
9254,Carol,paint,orange,1
9255,Eve,paint,green,97
9256,Dan,card,pink,54
9257,Dan,pencil,white,36
9258,Eve,pen,black,57
9259,Alice,eraser,purple,82
9260,Carol,paint,pink,92
9261,Ger,pen,blue,56
9262,Alice,card,green,64
9263,Ger,pen,purple,71
9264,Harriet,pen,white,42
9265,Bob,pen,red,26
9266,Alice,paper,orange,41
9267,Bob,paper,pink,15
9268,Fred,paint,orange,20
9269,Carol,paper,orange,73
9270,Carol,pen,white,28
